6156;Posto Shell Luppi;07/06/17;07/06/17;07/06/17;;07/06/17;07/06/17;;;;
6390;Posto Shell Fera de Itapevi;08/06/17;08/06/17;OK;;08/06/17;08/06/17;;;;
6293;Posto Shell Caxambu;OK;OK;OK;;OK;OK;;;;
6391;Posto Shell Jundiai Mirim;19/06/17;OK;19/06/17;;19/06/17;19/06/17;;;;
6462;Posto Shell Estrela;21/06/17;OK;21/06/17;;21/06/17;21/06/17;;;;
6304;Posto Shell Cristal;22/06/17;22/06/17;22/06/17;;22/06/17;22/06/17;;;;
6017;Posto Shell Portal Leste;OK;OK;OK;OK;OK;OK;OK;;;
6143;Posto Shell Veiga Filho;OK;23/02/17;23/02/17;;23/02/17;23/02/17;23/02/17;;;
6113;Posto Shell Martinelli;OK;OK;OK;;16/02/17;16/02/17;OK;;;
6169;Posto Shell Lorena;OK;OK;OK;;OK;17/02/17;OK;OK;;
6041;Posto Shell Marini;23/02/17;OK;23/02/17;;OK;23/02/17;OK;;;
6009;Posto Shell Hawai;21/02/17;21/02/17;OK;OK;OK;OK;OK;;;
6026;Posto Shell Cote D'azur;22/02/17;22/02/17;22/02/17;;22/02/17;22/02/17;;;;
6013;Posto Shell Estacao Carandiru;OK;OK;OK;;24/02/17;24/02/17;;;23/02/17;
6274;Posto Shell Silvia Maria Pinto Santos Abastece;01/03/17;OK;OK;OK;OK;OK;;;;
6073;Posto Shell Agua Funda 2;02/03/17;OK;02/03/17;;OK;02/03/17;OK;;;
6029;Posto Shell Rio Grande;OK;OK;03/03/17;;OK;03/03/17;;;;
6040;Posto Shell Carlos Alberto Papacidero;06/03/17;OK;06/03/17;OK;06/03/17;OK;;;;
6032;Posto Shell M.A;08/03/17;08/03/17;08/03/17;;08/03/17;08/03/17;;;07/03/17;
6043;Posto Shell Fukuya Kanemoto;10/03/17;10/03/17;OK;;10/03/17;10/03/17;OK;;09/03/17;
6399;Posto Shell Bela Cintra;OK;10/03/17;OK;OK;OK;OK;;;;
6019;Posto Shell Fabio Motta Marques;13/03/17;OK;OK;OK;13/03/17;OK;OK;;;
6326;Posto Shell Jurua;15/03/17;15/03/17;15/03/17;;15/03/17;15/03/17;;;;
6501;Posto Shell Kalota;16/03/17;16/03/17;16/03/17;;OK;16/03/17;;;;
6234;Posto Shell Tropical Gas;20/03/17;20/03/17;20/03/17;20/03/17;OK;20/03/17;;;;
6417;Posto Shell Acc Radial;22/03/17;OK;OK;22/03/17;22/03/17;22/03/17;OK;;;
6014;Posto Shell Caetano Alvares;23/03/17;OK;23/03/17;;23/03/17;23/03/17;OK;;;
6015;Posto Shell Bristol;27/03/17;27/03/17;OK;;27/03/17;27/03/17;OK;;;
6249;Posto Shell Albano;29/03/17;29/03/17;29/03/17;;29/03/17;29/03/17;29/03/17;;28/03/17;
6054;Posto Shell Vera Cruz;30/03/17;30/03/17;OK;;30/03/17;30/03/17;;;;
6198;Posto Shell Maranelo 2;OK;03/04/17;OK;;OK;03/04/17;;;;
6016;Posto Shell Catalao;05/04/17;05/04/17;05/04/17;;05/04/17;05/04/17;;;;
6508;Posto Shell Malure;OK;OK;OK;;OK;06/04/17;OK;;;
6489;Posto Shell Flor da Luz;12/04/17;12/04/17;12/04/17;;12/04/17;12/04/17;;;11/04/17;
6611;Posto Shell Gran Penha;OK;OK;OK;;OK;17/04/17;;;;
6037;Posto Shell Gipires;19/04/17;19/04/17;19/04/17;;19/04/17;19/04/17;19/04/17;;;
6005;Posto Shell Atlantica;26/04/17;OK;OK;;26/04/17;26/04/17;OK;;25/04/17;
6346;Posto Shell Abraao Ribeiro;27/04/17;OK;OK;;27/04/17;27/04/17;OK;;;
6051;Posto Shell Independencia do cambuci;03/05/17;03/05/17;03/05/17;;03/05/17;03/05/17;;;;
6325;Posto Shell Sao Martinho;04/05/17;OK;OK;;04/05/17;04/05/17;;;;
6512;Posto Shell Trapezio;08/05/17;OK;08/05/17;;08/05/17;08/05/17;;;;
6120;Posto Shell Vila rica;10/05/17;10/05/17;10/05/17;;10/05/17;10/05/17;10/05/17;;;
6112;Posto Shell Phenix;11/05/17;11/05/17;11/05/17;;11/05/17;11/05/17;;;;
6128;Posto Shell Rally;15/05/17;OK;15/05/17;;15/05/17;15/05/17;;;;
6159;Posto Shell Ermano Marchetti;17/05/17;17/05/17;17/05/17;;17/05/17;17/05/17;;;;
6201;Posto Shell Tejo;18/05/17;18/05/17;18/05/17;;18/05/17;18/05/17;;;;
6297;Posto Shell Grande São Paulo;22/05/17;OK;OK;;OK;22/05/17;OK;;;
6235;Posto Shell Guarnel;24/05/17;24/05/17;24/05/17;;24/05/17;24/05/17;24/05/17;;;
6484;Posto Shell Argetax Vila Guilherme;25/05/17;25/05/17;25/05/17;;25/05/17;25/05/17;;;;
6145;Posto Shell Novo Barao;OK;OK;OK;;OK;OK;;;;
6656;Auto Posto Belezura;31/05/17;31/05/17;31/05/17;;31/05/17;31/05/17;31/05/17;;;
6146;Posto Shell Brilhante;01/06/17;01/06/17;01/06/17;;01/06/17;01/06/17;;;;
6191;Posto Shell Montana;05/06/17;05/06/17;05/06/17;;05/06/17;05/06/17;;;;
6270;Posto Shell Rocar;07/06/17;07/06/17;07/06/17;;07/06/17;07/06/17;OK;;;
6272;Posto Shell Duque e Cia;08/06/17;08/06/17;08/06/17;;08/06/17;08/06/17;;;;
6305;Posto Shell SS;13/06/17;13/06/17;13/06/17;;13/06/17;13/06/17;13/06/17;;;
6266;Posto Shell Cardeal;19/06/17;19/06/17;OK;;19/06/17;19/06/17;;;;
6506;Posto Shell Casa Nova;21/06/17;21/06/17;21/06/17;;21/06/17;21/06/17;21/06/17;;;
6151;Posto Shell Center Paraiso;22/06/17;22/06/17;22/06/17;;22/06/17;22/06/17;;;;
6190;Posto Shell Lavapes;26/06/17;26/06/17;26/06/17;;26/06/17;26/06/17;;;;
6355;Posto Shell Quinta Avenida;28/06/17;28/06/17;28/06/17;;28/06/17;28/06/17;OK;;;
6374;Posto Shell Virgilio Fernando;29/06/17;29/06/17;29/06/17;;29/06/17;29/06/17;;;;
6385;Posto Shell Bruno Alves Portero;03/07/17;03/07/17;03/07/17;;03/07/17;03/07/17;;;;
6527;Posto Shell Margodete;05/07/17;05/07/17;05/07/17;;05/07/17;05/07/17;;;;
6213;Posto Shell Luiz Fantinato Filho;23/02/17;OK;23/02/17;;23/02/17;23/02/17;;23/02/17;;
6183;Posto Shell Jardim Americana;OK;OK;OK;;16/02/17;16/02/17;;;;
6173;Posto Shell Futuro;24/02/17;OK;OK;OK;24/02/17;OK;OK;;;
6171;Posto Shell Washington Luiz;20/02/17;OK;OK;;OK;20/02/17;;;;20/02/17
6200;Posto Shell Luiz Venditti;22/02/17;OK;22/02/17;;22/02/17;22/02/17;;22/02/17;;
6210;Posto Shell Progresso Mogi;21/02/17;OK;OK;;21/02/17;21/02/17;;21/02/17;;
6456;Posto Shell Siqueira e Carbonari;01/03/17;01/03/17;OK;;OK;01/03/17;;;;
6292;Posto Shell Portal de Americana;02/03/17;OK;OK;;OK;02/03/17;OK;;;
6313;Posto Shell Bongue;OK;OK;06/03/17;;06/03/17;06/03/17;;;;
6184;Posto Shell Fenix Nova Odessa;08/03/17;OK;08/03/17;;08/03/17;08/03/17;;08/03/17;;
6353;Posto Shell Tiger;OK;OK;09/03/17;;09/03/17;09/03/17;;;;
6175;Posto Shell Presidente Juscelino;13/03/17;OK;13/03/17;;13/03/17;13/03/17;;;;
6209;Posto Shell Andorinhas;OK;OK;OK;;OK;15/03/17;OK;;;
6199;Posto Shell Jardim do Trevo;16/03/17;OK;16/03/17;;16/03/17;16/03/17;;;;
6628;Posto Shell Almeida e L.Oveira;OK;OK;OK;;OK;20/03/17;;;;
6359;Posto Shell Avenida Brasil;OK;22/03/17;OK;;OK;22/03/17;;;;
6150;Posto Shell Moraes Sales;23/03/17;OK;23/03/17;;23/03/17;23/03/17;23/03/17;;;
6170;Posto Shell Pole Position;27/03/17;OK;27/03/17;;27/03/17;27/03/17;;;;
6211;Posto Shell Barbieri de Barao Geraldo;29/03/17;OK;29/03/17;;29/03/17;29/03/17;;;;
6280;Posto Shell Castelinho;30/03/17;OK;30/03/17;;30/03/17;30/03/17;;;;
6366;Posto Shell Restaurante 3 Vias;03/04/17;OK;03/04/17;;03/04/17;03/04/17;;;;
6362;Posto Shell Garcia de Campinas;05/04/17;OK;05/04/17;;05/04/17;05/04/17;05/04/17;;;
6627;Posto Shell LG;06/04/17;OK;06/04/17;;06/04/17;06/04/17;OK;;;
6180;Posto Shell Companheiro;10/04/17;OK;OK;;10/04/17;10/04/17;;;;
6311;Posto Shell Dona Francisca;12/04/17;12/04/17;12/04/17;;12/04/17;12/04/17;12/04/17;;;
6455;Posto Shell Borssato Serrazul;17/04/17;OK;17/04/17;;17/04/17;17/04/17;;;;
6330;Posto Shell Aeroporto Limeira;19/04/17;OK;19/04/17;;19/04/17;19/04/17;19/04/17;;;
6230;Posto Shell Amigao;24/04/17;OK;OK;;24/04/17;24/04/17;;;;
6356;Posto Shell Agronomia;26/04/17;OK;26/04/17;;26/04/17;26/04/17;26/04/17;;;
6491;Posto Shell Nova Suina;28/04/17;OK;OK;;OK;28/04/17;;;27/04/17;
6363;Posto Shell Fantinato;03/05/17;OK;OK;;03/05/17;03/05/17;;;02/05/17;
6186;Posto Shell Rebouças;08/05/17;OK;OK;;08/05/17;08/05/17;OK;;;
6195;Posto Shell Saci;10/05/17;OK;10/05/17;;10/05/17;10/05/17;10/05/17;;;
6163;Posto Shell Express Valinhos;11/05/17;OK;OK;;11/05/17;11/05/17;OK;;;
6174;Posto Shell Vo Joao;15/05/17;OK;15/05/17;;15/05/17;15/05/17;;;;
6216;Posto Shell Av Nossa Sra de Fatima;17/05/17;OK;17/05/17;;17/05/17;17/05/17;;;;
6227;Posto Shell Campineira;18/05/17;OK;18/05/17;;18/05/17;18/05/17;;;;
6252;Posto Shell Nova Campinas;22/05/17;OK;22/05/17;;22/05/17;22/05/17;;;;
6291;Posto Shell Andrea Santini Rego;24/05/17;OK;24/05/17;;24/05/17;24/05/17;;;;
6193;Posto Shell Jardim colonial;25/05/17;OK;25/05/17;;25/05/17;25/05/17;;;;
6329;Posto Shell Avenida Campinas;29/05/17;29/05/17;29/05/17;;29/05/17;29/05/17;;;;
6303;Posto Shell Santa Cruz de Mogi Mirim;31/05/17;31/05/17;OK;;31/05/17;31/05/17;;;;
6308;Posto Shell TM;01/06/17;OK;01/06/17;;01/06/17;01/06/17;01/06/17;;;
6215;Posto Shell Vila Pagano;05/06/17;OK;05/06/17;;05/06/17;05/06/17;;;;
6277;Posto Shell Madia;07/06/17;07/06/17;07/06/17;;07/06/17;07/06/17;;;;
6273;Posto Shell Helio Valdivia;08/06/17;OK;OK;;08/06/17;08/06/17;OK;;;
6295;Posto Shell Jardim Santa Monica;13/06/17;OK;13/06/17;;13/06/17;13/06/17;;;;
6418;Posto Shell Chacaras do Coelho;19/06/17;OK;OK;;19/06/17;19/06/17;OK;;;
6300;Posto Shell Abdelnor;21/06/17;OK;21/06/17;;21/06/17;21/06/17;;;;
6288;Posto Shell Pimenta;OK;OK;OK;;OK;22/06/17;;;;
6307;Posto Shell Agua Branca;26/06/17;26/06/17;26/06/17;;26/06/17;26/06/17;;;;
6309;GT;28/06/17;28/06/17;28/06/17;;28/06/17;28/06/17;;;;
6310;Posto Shell Algodoal;29/06/17;OK;29/06/17;;29/06/17;29/06/17;;;;
6312;Posto Shell Radial Norte Sul de Piracicaba;03/07/17;OK;03/07/17;;03/07/17;03/07/17;;;;
6327;Posto Shell Piracena;05/07/17;OK;05/07/17;;05/07/17;05/07/17;;;;
6331;Posto Shell Marun;06/07/17;06/07/17;06/07/17;;06/07/17;06/07/17;;;;
6343;Posto Shell Universo 2000;10/07/17;OK;10/07/17;;10/07/17;10/07/17;;;;
6296;Posto Shell Dom Pedro I;12/07/17;OK;12/07/17;;12/07/17;12/07/17;;;;
6424;Posto Shell Sigma;13/07/17;13/07/17;13/07/17;;13/07/17;13/07/17;;;;
6403;Posto Shell Quinta do Golfe;15/02/17;OK;OK;;OK;15/02/17;OK;;;
6404;Posto Shell Atarumin;16/02/17;OK;16/02/17;;16/02/17;16/02/17;;16/02/17;;
6405;Posto Shell Guaruja Andalo;17/02/17;OK;OK;;OK;17/02/17;OK;;;
6465;Posto Shell Araujo Leite;OK;OK;OK;;OK;20/02/17;OK;OK;;
6609;Posto Shell Forgerine E Inouye Itirapina;OK;OK;OK;;OK;21/02/17;OK;;;
6509;Posto Shell Rodovia de Bauru;22/02/17;OK;22/02/17;;22/02/17;22/02/17;OK;;;
6510;Posto Shell Manhattam;OK;OK;OK;;OK;24/02/17;OK;;;
6468;Posto Shell Aeroporto Bauru;OK;OK;OK;;OK;01/03/17;OK;;;
6470;Posto Shell Duque 21 de Moura;02/03/17;OK;OK;;OK;02/03/17;OK;;;
6318;Posto Shell Espaço Botanico;OK;OK;OK;;OK;07/03/17;OK;;;
6319;Posto Shell Josimar D Lourenco;08/03/17;OK;08/03/17;;OK;08/03/17;OK;08/03/17;;
6352;Posto Shell Martineli City;OK;OK;09/03/17;;OK;09/03/17;OK;;;
6466;Posto Shell Nações Bauru;OK;OK;OK;;OK;OK;OK;;;
6598;Posto Shell LK Vila Falcao I;14/03/17;OK;14/03/17;;14/03/17;14/03/17;OK;;;
6578;Posto Shell LK Vila Universitaria;15/03/17;OK;OK;;15/03/17;15/03/17;OK;;;
6606;Posto Shell Colina Aracatuba;OK;OK;OK;;OK;20/03/17;OK;20/03/17;;
6338;Posto Shell Portal Presidente;OK;OK;OK;;22/03/17;22/03/17;OK;;;
6389;Posto Shell Nelson Scorsolini;23/03/17;OK;OK;;OK;23/03/17;OK;OK;;
6511;Posto Shell Reyssol;24/03/17;OK;OK;;OK;24/03/17;OK;;;
6469;Posto Shell Rodoposto Maristela;28/03/17;OK;OK;;OK;28/03/17;OK;;;
6472;Posto Shell Carbonari;29/03/17;OK;OK;;29/03/17;29/03/17;OK;;;
6594;Posto Shell Luches;30/03/17;OK;OK;;30/03/17;30/03/17;OK;;;
6400;Posto Shell Rio Claro Center Shopping;04/04/17;OK;OK;;OK;04/04/17;OK;;;
6344;Posto Shell Andorinha de Rio Claro;05/04/17;OK;05/04/17;;05/04/17;05/04/17;OK;;;
6604;Posto Shell Forgerini e Inouye São Carlos ;OK;OK;OK;;07/05/17;07/05/17;OK;;;
6531;Posto Shell Galo Branco;11/04/17;OK;11/04/17;;11/04/17;11/04/17;OK;;;
6411;Posto Shell Santos Dummont de Franca;12/04/17;OK;12/04/17;;12/04/17;12/04/17;OK;;;
6397;Posto Shell Mixam;18/04/17;OK;OK;;18/04/17;18/04/17;OK;;;
6314;Posto Shell Maravilha;25/04/17;OK;25/04/17;;25/04/17;25/04/17;OK;;;
6315;Posto Shell Presidente Ribeirao;26/04/17;OK;26/04/17;;26/04/17;26/04/17;OK;;;
6320;Posto Shell Alcides Costa;27/04/17;OK;27/04/17;;27/04/17;27/04/17;OK;;;
6322;Posto Shell Monaco;02/05/17;OK;OK;;02/05/17;02/05/17;OK;;;
6316;Posto Shell Sociedade RD;05/05/17;OK;05/05/17;;05/05/17;05/05/17;OK;;04/05/17;
6321;Posto Shell Carro Nobre;06/05/17;OK;06/05/17;;06/05/17;06/05/17;OK;;;
6471;Posto Shell Limoeiro;10/05/17;OK;10/05/17;;10/05/17;10/05/17;OK;;;
6396;Posto Shell Presidente Ribeirao;11/05/17;OK;11/05/17;;11/05/17;11/05/17;OK;;;
6398;Posto Shell Mediani Pires;17/05/17;OK;17/05/17;;17/05/17;17/05/17;OK;;;
6401;Posto Shell Itaipu Bassit;18/05/17;OK;18/05/17;;18/05/17;18/05/17;OK;;;
6402;Posto Shell Primavera Murchid;23/05/17;OK;23/05/17;;23/05/17;23/05/17;OK;;;
6406;Posto Shell Axr;24/05/17;OK;24/05/17;;24/05/17;24/05/17;OK;;;
6407;Posto Shell Petro Bady;25/05/17;OK;25/05/17;;25/05/17;25/05/17;OK;;;
