6238;Posto Shell Formula Shell;True;False;-23,667652130127;-46,6778793334961;B;SP02;Posto Shell Formula Shell
6239;Posto Shell Jordanopolis;True;False;-23,6835632324219;-46,5727806091309;D;SP03;Posto Shell Jordanopolis
6240;Posto Shell Lubricar;True;False;-23,6724262237549;-46,5397109985352;B;SP03;Posto Shell Lubricar
6241;Posto Shell Sol;True;False;-23,6523780822754;-46,5340309143066;D;SP03;Posto Shell Sol
6242;Posto Shell Portal do Paraiso;True;False;-23,610523223877;-46,7273979187012;C;SP01;Posto Shell Portal do Paraiso
6244;Posto Shell EG;True;False;-23,6439895629883;-46,742561340332;B;SP01;Posto Shell EG
6245;Posto Shell Campo limpo;True;False;-23,6248760223389;-46,7647285461426;C;SP01;Posto Shell Campo limpo
6246;Posto Shell Veneza;True;False;-23,5571708679199;-46,7451286315918;B;SP01;Posto Shell Veneza
6249;Posto Shell Albano;True;False;-23,5685997009277;-46,5824966430664;D;SP03;Posto Shell Albano
6250;Posto Shell Riolis;True;False;-23,6699542999268;-46,6480407714844;D;SP02;Posto Shell Riolis
6252;Posto Shell Nova Campinas;True;False;-22,9024677276611;-47,0462188720703;C;SP06;Posto Shell Nova Campinas
6253;Posto Shell BE;True;False;-23,6208000183105;-46,690990447998;B;SP02;Posto Shell BE
6254;Posto Shell Padocka;True;False;-23,6270618438721;-46,535587310791;C;SP03;Posto Shell Padocka
6255;Posto Shell Vila Galvao;True;False;-23,4548721313477;-46,5664672851563;C;SP04;Posto Shell Vila Galvao
6256;Posto Shell CRS;True;False;-23,4886283874512;-46,8834953308105;D;SP01;Posto Shell CRS
6257;Posto Shell Santo Eduardo;True;False;-23,6726322174072;-46,8034286499023;C;SP01;Posto Shell Santo Eduardo
6261;Posto Shell Carlu;True;False;-23,6569805145264;-46,7173805236816;B;SP01;Posto Shell Carlu
6262;Posto Shell Moni;True;False;-23,4642601013184;-46,5833511352539;C;SP04;Posto Shell Moni
6264;Posto Shell Arinella Brooklin;True;False;-23,6297931671143;-46,6869316101074;C;SP02;Posto Shell Arinella Brooklin
6266;Posto Shell Cardeal;True;False;-23,5529613494873;-46,6738090515137;D;SP02;Posto Shell Cardeal
6268;Posto Shell Gondola;True;False;-23,6350193023682;-46,6585502624512;D;SP02;Posto Shell Gondola
6269;Posto Shell Mister Plus;True;False;-23,6052417755127;-46,6753387451172;D;SP02;Posto Shell Mister Plus
6270;Posto Shell Rocar;True;False;-23,5773849487305;-46,6869316101074;C;SP02;Posto Shell Rocar
6272;Posto Shell Duque e Cia;True;False;-23,5465564727783;-46,6580848693848;C;SP02;Posto Shell Duque e Cia
6273;Posto Shell Helio Valdivia;True;False;-22,9003200531006;-47,0583152770996;D;SP06;Posto Shell Helio Valdivia
6274;Posto Shell Silvia Maria Pinto Santos Abastece;True;False;-23,5856876373291;-46,6181907653809;D;SP02;Posto Shell Silvia Maria Pinto Santos Abastece
6277;Posto Shell Madia;True;False;-22,9679279327393;-47,0025672912598;C;SP06;Posto Shell Madia
6280;Posto Shell Castelinho;True;False;-22,8959350585938;-47,0737571716309;B;SP06;Posto Shell Castelinho
6281;Posto Shell Bate Bola;True;False;-23,1869983673096;-46,8917007446289;B;SP04;Posto Shell Bate Bola
6282;Posto Shell Parque da Uva;True;False;-23,1905879974365;-46,8978500366211;A;SP04;Posto Shell Parque da Uva
6283;Posto Shell Progresso;True;False;-23,2119064331055;-46,864315032959;C;SP04;Posto Shell Progresso
6284;Posto Shell Keeper;True;False;-23,2091121673584;-46,8477630615234;B;SP04;Posto Shell Keeper
6285;Posto Shell Cidade Do Vinho;True;False;-23,2070026397705;-46,8849449157715;B;SP04;Posto Shell Cidade Do Vinho
6286;Posto Shell Soledade Gaucha;True;True;-23,4964237213135;-47,466121673584;A;SP07;Posto Shell Soledade Gaucha
6288;Posto Shell Pimenta;True;False;-23,1230888366699;-47,2254447937012;D;SP06;Posto Shell Pimenta
6289;Posto Shell Turismo 2;True;False;-23,6802082061768;-46,6004981994629;B;SP02;Posto Shell Turismo 2
6290;Posto Shell Argetax Guarulhos;True;False;-23,4856719970703;-46,5511817932129;B;SP04;Posto Shell Argetax Guarulhos
6291;Posto Shell Andrea Santini Rego;True;False;-22,8933715820313;-47,0610198974609;C;SP06;Posto Shell Andrea Santini Rego
6292;Posto Shell Portal de Americana;True;False;-22,7291870117188;-47,2959747314453;B;SP06;Posto Shell Portal de Americana
6293;Posto Shell Caxambu;True;False;-23,1494789123535;-46,846248626709;D;SP04;Posto Shell Caxambu
6294;Posto Shell Telles;True;True;-23,1734237670898;-46,8851737976074;A;SP04;Posto Shell Telles
6295;Posto Shell Jardim Santa Monica;True;False;-22,8553581237793;-47,1106567382813;D;SP06;Posto Shell Jardim Santa Monica
6296;Posto Shell Dom Pedro I;True;False;-22,9091968536377;-46,9716911315918;D;SP06;Posto Shell Dom Pedro I
6297;Posto Shell Grande São Paulo;True;False;-23,5697975158691;-46,64404296875;C;SP02;Posto Shell Grande São Paulo
6298;Posto Shell Bap Barão;True;False;-23,665096282959;-46,433521270752;D;SP03;Posto Shell Bap Barão
6299;Posto Shell Dar A;True;True;-23,338020324707;-46,6787223815918;A;SP01;Posto Shell Dar A
6300;Posto Shell Abdelnor;True;False;-23,1191101074219;-47,2273788452148;D;SP06;Posto Shell Abdelnor
6302;Posto Shell Parque Villa Lobos;True;False;-23,5456256866455;-46,7176704406738;B;SP01;Posto Shell Parque Villa Lobos
6303;Posto Shell Santa Cruz de Mogi Mirim;True;False;-22,4363899230957;-46,975341796875;C;SP06;Posto Shell Santa Cruz de Mogi Mirim
6304;Posto Shell Cristal;True;False;-23,5922451019287;-46,73193359375;D;SP01;Posto Shell Cristal
6305;Posto Shell SS;True;False;-23,5607872009277;-46,678596496582;C;SP02;Posto Shell SS
6307;Posto Shell Agua Branca;True;False;-22,7459392547607;-47,6391410827637;D;SP06;Posto Shell Agua Branca
6308;Posto Shell TM;True;False;-22,7242736816406;-47,6333160400391;C;SP06;Posto Shell TM
6309;Posto Shell GT;True;False;-22,7328605651855;-47,6341896057129;C;SP06;Posto Shell GT
6310;Posto Shell Algodoal;True;False;-22,6971378326416;-47,6600379943848;D;SP06;Posto Shell Algodoal
6311;Posto Shell Dona Francisca;True;False;-22,710823059082;-47,6555023193359;B;SP06;Posto Shell Dona Francisca
6312;Posto Shell Radial Norte Sul de Piracicaba;True;False;-22,6896629333496;-47,6731910705566;D;SP06;Posto Shell Radial Norte Sul de Piracicaba
6313;Posto Shell Bongue;True;False;-22,6999530792236;-47,6748580932617;D;SP06;Posto Shell Bongue
6314;Posto Shell Maravilha;True;False;-21,1728744506836;-47,8068084716797;B;SP05;Posto Shell Maravilha
6315;Posto Shell Presidente Ribeirao;True;False;-21,2034740447998;-47,8097152709961;B;SP05;Posto Shell Presidente Ribeirao
6316;Posto Shell Sociedade RD;True;False;-21,1661357879639;-47,7892227172852;C;SP05;Posto Shell Sociedade RD
6318;Posto Shell Espaço Botanico;True;False;-21,2125091552734;-47,796085357666;B;SP05;Posto Shell Espaço Botanico
6319;Posto Shell Josimar D Lourenco;True;False;-21,1882438659668;-47,7981224060059;C;SP05;Posto Shell Josimar D Lourenco
6320;Posto Shell Alcides Costa;True;False;-21,1986885070801;-47,8080787658691;B;SP05;Posto Shell Alcides Costa
6321;Posto Shell Carro Nobre;True;False;-21,2038192749023;-47,793529510498;D;SP05;Posto Shell Carro Nobre
6322;Posto Shell Monaco;True;False;-21,1889896392822;-47,7568893432617;C;SP05;Posto Shell Monaco
